,t,V
78955,3.94775,-3.6206697892438013
78956,3.9478,-3.620669789243787
78957,3.94785,-3.6206697892437765
78958,3.9479,-3.6206697892437694
78959,3.94795,-3.620669789243761
78960,3.948,-3.6206697892437485
78961,3.94805,-3.620669789243739
78962,3.9481,-3.620669789243729
78963,3.94815,-3.620669789243715
78964,3.9482,-3.6206697892437054
78965,3.94825,-3.6206697892436983
78966,3.9483,-3.6206697892436903
78967,3.94835,-3.6206697892436774
78968,3.9484,-3.620669789243668
78969,3.94845,-3.620669789243662
78970,3.9485,-3.6206697892436535
78971,3.94855,-3.6206697892436415
78972,3.9486,-3.6206697892436326
78973,3.94865,-3.620669789243627
78974,3.9487,-3.6206697892436184
78975,3.94875,-3.620669789243606
78976,3.9488,-3.620669789243597
78977,3.94885,-3.6206697892435913
78978,3.9489,-3.620669789243587
78979,3.94895,-3.6206697892435797
78980,3.949,-3.620669789243568
78981,3.94905,-3.6206697892435598
78982,3.9491,-3.620669789243554
78983,3.94915,-3.62066978924355
78984,3.9492,-3.6206697892435433
78985,3.94925,-3.6206697892435318
78986,3.9493,-3.620669789243524
78987,3.94935,-3.6206697892435185
78988,3.9494,-3.620669789243515
78989,3.94945,-3.6206697892435082
78990,3.9495,-3.6206697892434967
78991,3.94955,-3.6206697892434887
78992,3.9496,-3.620669789243483
78993,3.94965,-3.620669789243479
78994,3.9497,-3.6206697892434763
78995,3.94975,-3.620669789243471
78996,3.9498,-3.62066978924346
78997,3.94985,-3.620669789243452
78998,3.9499,-3.6206697892434465
78999,3.94995,-3.620669789243443
79000,3.95,-3.6206697892434403
79001,3.95005,-3.620669789243439
79002,3.9501,-3.620669789243434
79003,3.95015,-3.6206697892434234
79004,3.9502,-3.620669789243416
79005,3.95025,-3.620669789243411
79006,3.9503,-3.6206697892434074
79007,3.95035,-3.6206697892434048
79008,3.9504,-3.6206697892434034
79009,3.95045,-3.620669789243399
79010,3.9505,-3.6206697892433883
79011,3.95055,-3.6206697892433803
79012,3.9506,-3.620669789243375
79013,3.95065,-3.620669789243372
79014,3.9507,-3.6206697892433692
79015,3.95075,-3.620669789243368
79016,3.9508,-3.620669789243367
79017,3.95085,-3.6206697892433626
79018,3.9509,-3.6206697892433524
79019,3.95095,-3.620669789243345
79020,3.951,-3.6206697892433395
79021,3.95105,-3.620669789243336
79022,3.9511,-3.620669789243334
79023,3.95115,-3.620669789243333
79024,3.9512,-3.620669789243332
79025,3.95125,-3.6206697892433315
79026,3.9513,-3.620669789243327
79027,3.95135,-3.6206697892433164
79028,3.9514,-3.6206697892433093
79029,3.95145,-3.6206697892433044
79030,3.9515,-3.620669789243301
79031,3.95155,-3.620669789243298
79032,3.9516,-3.620669789243297
79033,3.95165,-3.620669789243296
79034,3.9517,-3.6206697892432955
79035,3.95175,-3.620669789243295
79036,3.9518,-3.6206697892432946
79037,3.95185,-3.6206697892432906
79038,3.9519,-3.6206697892432804
79039,3.95195,-3.620669789243273
79040,3.952,-3.620669789243268
79041,3.95205,-3.620669789243265
79042,3.9521,-3.620669789243262
79043,3.95215,-3.620669789243261
79044,3.9522,-3.62066978924326
79045,3.95225,-3.6206697892432596
79046,3.9523,-3.620669789243259
79047,3.95235,-3.6206697892432587
79048,3.9524,-3.6206697892432587
79049,3.95245,-3.6206697892432587
79050,3.9525,-3.6206697892432547
79051,3.95255,-3.620669789243245
79052,3.9526,-3.620669789243238
79053,3.95265,-3.620669789243233
79054,3.9527,-3.62066978924323
79055,3.95275,-3.620669789243227
79056,3.9528,-3.620669789243226
79057,3.95285,-3.6206697892432254
79058,3.9529,-3.620669789243225
79059,3.95295,-3.6206697892432245
79060,3.9530000000000003,-3.6206697892432236
79061,3.95305,-3.620669789243223
